STATE_PROVINCE,DESTZIP_POSTA_ CODE,SERVICE_DAYS,ZONE
MN,56028,3,5
MN,56029,3,5
MN,56030,3,5
MN,56031,3,5
MN,56032,3,5
MN,56033,3,5
MN,56034,3,5
MN,56035,3,5
MN,56036,3,5
MN,56037,3,5
MN,56039,3,5
MN,56041,3,5
MN,56042,3,5
MN,56043,3,5
MN,56044,3,5
MN,56045,3,5
MN,56046,3,5
MN,56047,3,5
MN,56048,3,5
MN,56050,3,5
MN,56051,3,5
MN,56052,3,5
MN,56054,3,5
MN,56055,3,5
MN,56056,3,5
MN,56057,3,5
MN,56058,3,5
MN,56060,3,5
MN,56062,3,5
MN,56063,3,5
MN,56065,3,5
MN,56068,3,5
MN,56069,3,5
MN,56071,3,5
MN,56072,3,5
MN,56073,3,5
MN,56074,3,5
MN,56075,3,5
MN,56078,3,5
MN,56080,3,5
MN,56081,3,5
MN,56082,3,5
MN,56083,3,5
MN,56084,3,5
MN,56085,3,5
MN,56087,3,5
MN,56088,3,5
MN,56089,3,5
MN,56090,3,5
MN,56091,3,5
MN,56093,3,5
MN,56096,3,5
MN,56097,3,5
MN,56098,3,5
MN,56101,3,5
MN,56110,3,5
MN,56111,3,5
MN,56113,3,5
MN,56114,3,5
MN,56115,3,5
MN,56116,3,5
MN,56117,3,5
MN,56118,3,5
MN,56119,3,5
MN,56120,3,5
MN,56121,3,5
MN,56122,3,5
MN,56123,3,5
MN,56125,3,5
MN,56127,3,5
MN,56128,3,5
MN,56129,3,5
MN,56131,3,5
MN,56132,3,5
MN,56134,3,5
MN,56136,3,5
MN,56137,3,5
MN,56138,3,5
MN,56139,3,5
MN,56140,3,5
MN,56141,3,5
MN,56142,3,5
MN,56143,3,5
MN,56144,3,5
MN,56145,3,5
MN,56146,3,5
MN,56147,3,5
MN,56149,3,5
MN,56150,3,5
MN,56151,3,5
MN,56152,3,5
MN,56153,3,5
MN,56155,3,5
MN,56156,3,5
MN,56157,3,5
MN,56158,3,5
MN,56159,3,5
MN,56160,3,5
MN,56161,3,5
MN,56162,3,5
MN,56164,3,5
MN,56165,3,5
MN,56166,3,5
MN,56167,3,5
MN,56168,3,5
MN,56169,3,5
MN,56170,3,5
MN,56171,3,5
MN,56172,3,5
MN,56173,3,5
MN,56174,3,5
MN,56175,3,5
MN,56176,3,5
MN,56177,3,5
MN,56178,3,5
MN,56180,3,5
MN,56181,3,5
MN,56183,3,5
MN,56185,3,5
MN,56186,3,5
MN,56187,3,5
MN,56201,3,6
MN,56207,3,6
MN,56208,3,6
MN,56209,3,6
MN,56210,3,6
MN,56211,3,6
MN,56212,3,6
MN,56214,3,6
MN,56215,3,6
MN,56216,3,6
MN,56218,3,6
MN,56219,3,6
MN,56220,3,6
MN,56221,3,6
MN,56222,3,6
MN,56223,3,6
MN,56224,3,6
MN,56225,3,6
MN,56226,3,6
MN,56227,3,6
MN,56228,3,6
MN,56229,3,6
MN,56230,3,6
MN,56231,3,6
MN,56232,3,6
MN,56235,3,6
MN,56236,3,6
MN,56237,3,6
MN,56239,3,6
MN,56240,3,6
MN,56241,3,6
MN,56243,3,6
MN,56244,3,6
MN,56245,3,6
MN,56248,3,6
MN,56249,3,6
MN,56251,3,6
MN,56252,3,6
MN,56253,3,6
MN,56255,3,6
MN,56256,3,6
MN,56257,3,6
MN,56258,3,6
MN,56260,3,6
MN,56262,3,6
MN,56263,3,6
MN,56264,3,6
MN,56265,3,6
MN,56266,3,6
MN,56267,3,6
MN,56270,3,6
MN,56271,3,6
MN,56273,3,6
MN,56274,3,6
MN,56276,3,6
MN,56277,3,6
MN,56278,3,6
MN,56279,3,6
MN,56280,3,6
MN,56281,3,6
MN,56282,3,6
MN,56283,3,6
MN,56284,3,6
MN,56285,3,6
MN,56287,3,6
MN,56288,3,6
MN,56289,3,6
MN,56291,3,6
MN,56292,3,6
MN,56293,3,6
MN,56294,3,6
MN,56295,3,6
MN,56296,3,6
MN,56297,3,6
MN,56301,3,5
MN,56302,3,5
MN,56303,3,5
MN,56304,3,5
MN,56307,3,5
MN,56308,3,5
MN,56309,3,5
MN,56310,3,5
MN,56311,3,5
MN,56312,3,5
MN,56313,3,5
MN,56314,3,5
MN,56315,3,5
MN,56316,3,5
MN,56317,3,5
MN,56318,3,5
MN,56319,3,5
MN,56320,3,5
MN,56321,3,5
MN,56323,3,5
MN,56324,3,5
MN,56325,3,5
MN,56326,3,5
MN,56327,3,5
MN,56328,3,5
MN,56329,3,5
MN,56330,3,5
MN,56331,3,5
MN,56332,3,5
MN,56333,3,5
MN,56334,3,5
MN,56335,3,5
MN,56336,3,5
MN,56338,3,5
MN,56339,3,5
MN,56340,3,5
MN,56341,3,5
MN,56342,3,5
MN,56343,3,5
MN,56344,3,5
MN,56345,3,5
MN,56347,3,5
MN,56349,3,5
MN,56350,3,5
MN,56352,3,5
MN,56353,3,5
MN,56354,3,5
MN,56355,3,5
MN,56356,3,5
MN,56357,3,5
MN,56358,3,5
MN,56359,3,5
MN,56360,3,5
MN,56361,3,5
MN,56362,3,5
MN,56363,3,5
MN,56364,3,5
MN,56367,3,5
MN,56368,3,5
MN,56369,3,5
MN,56371,3,5
MN,56372,3,5
MN,56373,3,5
MN,56374,3,5
MN,56375,3,5
MN,56376,3,5
MN,56377,3,5
MN,56378,3,5
MN,56379,3,5
MN,56381,3,5
MN,56382,3,5
MN,56384,3,5
MN,56385,3,5
MN,56386,3,5
MN,56387,3,5
MN,56388,3,5
MN,56389,3,5
MN,56393,3,5
MN,56395,3,5
MN,56396,3,5
MN,56397,3,5
MN,56398,3,5
MN,56399,3,5
MN,56401,3,5
MN,56425,3,5
MN,56430,3,5
MN,56431,3,5
MN,56433,3,5
MN,56434,3,5
MN,56435,3,5
MN,56436,3,5
MN,56437,3,5
MN,56438,3,5
MN,56440,3,5
MN,56441,3,5
MN,56442,3,5
MN,56443,3,5
MN,56444,3,5
MN,56446,3,5
MN,56447,3,5
MN,56448,3,5
MN,56449,3,5
MN,56450,3,5
MN,56452,3,5
MN,56453,3,5
MN,56455,3,5
MN,56456,3,5
MN,56458,3,5
MN,56459,3,5
MN,56461,3,5
MN,56464,3,5
MN,56465,3,5
MN,56466,3,5
MN,56467,3,5
MN,56468,3,5
MN,56469,3,5
MN,56470,3,5
MN,56472,3,5
MN,56473,3,5
MN,56474,3,5
MN,56475,3,5
MN,56477,3,5
MN,56478,3,5
MN,56479,3,5
MN,56481,3,5
MN,56482,3,5
MN,56484,3,5
MN,56501,3,6
MN,56502,3,6
MN,56510,3,6
MN,56511,3,6
MN,56514,3,6
MN,56515,3,6
MN,56516,3,6
MN,56517,3,6
MN,56518,3,6
MN,56519,3,6
MN,56520,3,6
MN,56521,3,6
MN,56522,3,6
MN,56523,3,6
MN,56524,3,6
MN,56525,3,6
MN,56527,3,6
MN,56528,3,6
MN,56529,3,6
MN,56531,3,6
MN,56533,3,6
MN,56534,3,6
MN,56535,3,6
MN,56536,3,6
MN,56537,3,6
MN,56538,3,6
MN,56540,3,6
MN,56541,3,6
MN,56542,3,6
MN,56543,3,6
MN,56544,3,6
MN,56545,3,6
MN,56546,3,6
MN,56547,3,6
MN,56548,3,6
MN,56549,3,6
MN,56550,3,6
MN,56551,3,6
MN,56552,3,6
MN,56553,3,6
MN,56554,3,6
MN,56556,3,6
MN,56557,3,6
MN,56560,3,6
MN,56561,3,6
MN,56562,3,6
MN,56563,3,6
MN,56565,3,6
MN,56566,3,6
MN,56567,3,6
MN,56568,3,6
MN,56569,3,6
MN,56570,3,6
MN,56571,3,6
MN,56572,3,6
MN,56573,3,6
MN,56574,3,6
MN,56575,3,6
MN,56576,3,6
MN,56577,3,6
MN,56578,3,6
MN,56579,3,6
MN,56580,3,6
MN,56581,3,6
MN,56583,3,6
MN,56584,3,6
MN,56585,3,6
MN,56586,3,6
MN,56587,3,6
MN,56588,3,6
MN,56589,3,6
MN,56590,3,6
MN,56591,3,6
MN,56592,3,6
MN,56593,3,6
MN,56594,3,6
MN,56601,3,6
MN,56619,3,6
MN,56621,3,6
MN,56623,3,6
MN,56626,3,6
MN,56627,3,6
MN,56628,3,6
MN,56629,3,6
MN,56630,3,6
MN,56631,3,6
MN,56633,3,6
MN,56634,3,6
MN,56636,3,6
MN,56637,3,6
MN,56639,3,6
MN,56641,3,6
MN,56644,3,6
MN,56646,3,6
MN,56647,3,6
MN,56649,3,6
MN,56650,3,6
MN,56651,3,6
MN,56652,3,6
MN,56653,3,6
MN,56654,3,6
MN,56655,3,6
MN,56657,3,6
MN,56658,3,6
MN,56659,3,6
MN,56660,3,6
MN,56661,3,6
MN,56662,3,6
MN,56663,3,6
MN,56666,3,6
MN,56667,3,6
MN,56668,3,6
MN,56669,3,6
MN,56670,3,6
MN,56671,3,6
MN,56672,3,6
MN,56673,3,6
MN,56676,3,6
MN,56678,3,6
MN,56679,3,6
MN,56680,3,6
MN,56681,3,6
MN,56682,3,6
MN,56683,3,6
MN,56684,3,6
MN,56685,3,6
MN,56686,3,6
MN,56687,3,6
MN,56688,3,6
MN,56701,3,6
MN,56710,3,6
MN,56711,3,6
MN,56713,3,6
MN,56714,3,6
MN,56715,3,6
MN,56716,3,6
MN,56720,3,6
MN,56721,3,6
MN,56722,3,6
MN,56723,3,6
MN,56724,3,6
MN,56725,3,6
MN,56726,3,6
MN,56727,3,6
MN,56728,3,6
MN,56729,3,6
MN,56731,3,6
MN,56732,3,6
MN,56733,3,6
MN,56734,3,6
MN,56735,3,6
MN,56736,3,6
MN,56737,3,6
MN,56738,3,6
MN,56740,3,6
MN,56741,3,6
MN,56742,3,6
MN,56744,3,6
MN,56748,3,6
MN,56750,3,6
MN,56751,3,6
MN,56754,3,6
MN,56755,3,6
MN,56756,3,6
MN,56757,3,6
MN,56758,3,6
MN,56759,3,6
MN,56760,3,6
MN,56761,3,6
MN,56762,3,6
MN,56763,3,6
SD,57001,3,6
SD,57002,3,6
SD,57003,3,6
SD,57004,3,6
SD,57005,3,6
SD,57006,3,6
SD,57007,3,6
SD,57010,3,6
SD,57012,3,6
SD,57013,3,6
SD,57014,3,6
SD,57015,3,6
SD,57016,3,6
SD,57017,3,6
SD,57018,3,6
SD,57020,3,6
SD,57021,3,6
SD,57022,3,6
SD,57024,3,6
SD,57025,3,6
SD,57026,3,6
SD,57027,3,6
SD,57028,3,6
SD,57029,3,6
SD,57030,3,6
SD,57031,3,6
SD,57032,3,6
SD,57033,3,6
SD,57034,3,6
SD,57035,3,6
SD,57036,3,6
SD,57037,3,6
SD,57038,3,6
SD,57039,3,6
SD,57040,3,6
SD,57041,3,6
SD,57042,3,6
SD,57043,3,6
SD,57045,3,6
SD,57046,3,6
SD,57047,3,6
SD,57048,3,6
SD,57049,3,6
SD,57050,3,6
SD,57051,3,6
SD,57052,3,6
SD,57053,3,6
SD,57054,3,6
SD,57055,3,6
SD,57057,3,6
SD,57058,3,6
SD,57059,3,6
SD,57061,3,6
SD,57062,3,6
SD,57063,3,6
SD,57064,3,6
SD,57065,3,6
SD,57066,3,6
SD,57067,3,6
SD,57068,3,6
SD,57069,3,6
SD,57070,3,6
SD,57071,3,6
SD,57072,3,6
SD,57073,3,6
SD,57075,3,6
SD,57076,3,6
SD,57077,3,6
SD,57078,3,6
SD,57101,3,6
SD,57103,3,6
SD,57104,3,6
SD,57105,3,6
SD,57106,3,6
SD,57107,3,6
SD,57108,3,6
SD,57109,3,6
SD,57110,3,6
SD,57117,3,6
SD,57118,3,6
SD,57186,3,6
SD,57193,3,6
SD,57197,3,6
SD,57198,3,6
SD,57201,3,6
SD,57212,3,6
SD,57213,3,6
SD,57214,3,6
SD,57216,3,6
SD,57217,3,6
SD,57218,3,6
SD,57219,3,6
SD,57220,3,6
SD,57221,3,6
SD,57223,3,6
SD,57224,3,6
SD,57225,3,6
SD,57226,3,6
SD,57227,3,6
SD,57231,3,6
SD,57232,3,6
SD,57233,3,6
SD,57234,3,6
SD,57235,3,6
SD,57236,3,6
SD,57237,3,6
SD,57238,3,6
SD,57239,3,6
SD,57241,3,6
SD,57242,3,6
SD,57243,3,6
SD,57245,3,6
SD,57246,3,6
SD,57247,3,6
SD,57248,3,6
SD,57249,3,6
SD,57251,3,6
SD,57252,3,6
SD,57255,3,6
SD,57256,3,6
SD,57257,3,6
SD,57258,3,6
SD,57259,3,6
SD,57260,3,6
SD,57261,3,6
SD,57262,3,6
SD,57263,3,6
SD,57264,3,6
SD,57265,3,6
SD,57266,3,6
SD,57268,3,6
SD,57269,3,6
SD,57270,3,6
SD,57271,3,6
SD,57272,3,6
SD,57273,3,6
SD,57274,3,6
SD,57276,3,6
SD,57278,3,6
SD,57279,3,6
SD,57301,3,6
SD,57311,3,6
SD,57312,3,6
SD,57313,3,6
SD,57314,3,6
SD,57315,3,6
SD,57317,3,6
SD,57319,3,6
SD,57321,3,6
SD,57322,3,6
SD,57323,3,6
SD,57324,3,6
SD,57325,3,6
SD,57326,3,6
SD,57328,3,6
SD,57329,3,6
SD,57330,3,6
SD,57331,3,6
SD,57332,3,6
SD,57334,3,6
SD,57335,3,6
SD,57337,3,6
SD,57339,3,6
SD,57340,3,6
SD,57341,3,6
SD,57342,3,6
SD,57344,3,6
SD,57345,3,6
SD,57346,3,6
SD,57348,3,6
SD,57349,3,6
SD,57350,3,6
SD,57353,3,6
SD,57354,3,6
SD,57355,3,6
SD,57356,3,6
SD,57358,3,6
SD,57359,3,6
SD,57361,3,6
SD,57362,3,6
SD,57363,3,6
SD,57364,3,6
SD,57365,3,6
SD,57366,3,6
SD,57367,3,6
SD,57368,3,6
SD,57369,3,6
SD,57370,3,6
SD,57371,3,6
SD,57373,3,6
SD,57374,3,6
SD,57375,3,6
SD,57376,3,6
SD,57379,3,6
SD,57380,3,6
SD,57381,3,6
SD,57382,3,6
SD,57383,3,6
SD,57384,3,6
SD,57385,3,6
SD,57386,3,6
SD,57399,3,6
SD,57401,3,6
SD,57402,3,6
SD,57420,3,6
SD,57421,3,6
SD,57422,3,6
SD,57424,3,6
SD,57426,3,6
SD,57427,3,6
SD,57428,3,6
SD,57429,3,6
SD,57430,3,6
SD,57432,3,6
SD,57433,3,6
SD,57434,3,6
SD,57435,3,6
SD,57436,3,6
SD,57437,3,6
SD,57438,3,6
SD,57439,3,6
SD,57440,3,6
SD,57441,3,6
SD,57442,3,6
SD,57445,3,6
SD,57446,3,6
SD,57448,3,6
SD,57449,3,6
SD,57450,3,6
SD,57451,3,6
SD,57452,3,6
SD,57454,3,6
SD,57455,3,6
SD,57456,3,6
SD,57457,3,6
SD,57460,3,6
SD,57461,3,6
SD,57465,3,6
SD,57466,3,6
SD,57467,3,6
SD,57468,3,6
SD,57469,3,6
SD,57470,3,6
SD,57471,3,6
SD,57472,3,6
SD,57473,3,6
SD,57474,3,6
SD,57475,3,6
SD,57476,3,6
SD,57477,3,6
SD,57479,3,6
SD,57481,3,6
SD,57501,3,6
SD,57520,3,6
SD,57521,3,6
SD,57522,3,6
SD,57523,3,6
SD,57528,3,6
SD,57529,3,6
SD,57531,3,6
SD,57532,3,6
SD,57533,3,6
SD,57534,3,6
SD,57536,3,6
SD,57537,3,6
SD,57538,3,6
SD,57540,3,6
SD,57541,3,6
SD,57543,4,6
SD,57544,3,6
SD,57547,4,6
SD,57548,3,6
SD,57551,4,6
SD,57552,3,6
SD,57553,4,6
SD,57555,3,6
SD,57559,3,6
SD,57560,3,6
SD,57562,3,6
SD,57563,3,6
SD,57564,3,6
SD,57566,3,6
SD,57567,4,6
SD,57568,3,6
SD,57569,3,6
SD,57570,3,6
SD,57571,3,6
SD,57572,3,6
SD,57574,4,6
SD,57576,3,6
SD,57577,4,6
SD,57579,3,6
SD,57580,3,6
SD,57584,3,6
SD,57585,3,6
SD,57601,3,6
SD,57620,4,6
SD,57621,3,6
SD,57622,3,6
SD,57623,3,6
SD,57625,3,6
SD,57626,4,6
SD,57630,3,6
SD,57631,3,6
SD,57632,3,6
SD,57633,3,6
SD,57634,3,6
SD,57636,3,6
SD,57638,4,6
SD,57639,3,6
SD,57640,4,6
SD,57641,3,6
SD,57642,3,6
SD,57644,4,6
SD,57645,3,6
SD,57646,3,6
SD,57648,3,6
SD,57649,4,6
SD,57650,4,6
SD,57651,4,6
SD,57652,3,6
SD,57656,3,6
SD,57657,3,6
SD,57658,3,6
SD,57659,3,6
SD,57660,3,6
SD,57661,3,6
SD,57701,4,6
SD,57702,4,6
SD,57703,4,6
SD,57706,4,6
SD,57709,4,6
SD,57714,4,6
SD,57716,4,6
SD,57717,4,6
SD,57718,4,6
SD,57719,4,6
SD,57720,4,6
SD,57722,4,6
SD,57724,4,6
SD,57725,4,6
SD,57730,4,6
SD,57732,4,6
SD,57735,4,6
SD,57737,4,6
SD,57738,4,6
SD,57741,4,6
SD,57744,4,6
SD,57745,4,6
SD,57747,4,6
SD,57748,4,6
SD,57750,4,6
SD,57751,4,6
SD,57752,4,6
SD,57754,4,6
SD,57755,4,6
SD,57756,4,6
SD,57758,4,6
SD,57759,4,6
SD,57760,4,6
SD,57761,4,6
SD,57762,4,6
SD,57763,4,6
SD,57764,4,6
SD,57766,4,6
SD,57767,4,6
SD,57769,4,6
SD,57770,4,6
SD,57772,4,6
SD,57773,4,6
SD,57775,4,6
SD,57776,4,6
SD,57779,4,6
SD,57780,4,6
SD,57782,4,6
SD,57783,4,6
SD,57785,4,6
SD,57787,4,6
SD,57788,4,6
SD,57790,4,6
SD,57791,4,6
SD,57792,4,6
SD,57793,4,6
SD,57794,4,6
SD,57799,4,6
ND,58001,3,6
ND,58002,3,6
ND,58004,3,6
ND,58005,3,6
ND,58006,3,6
ND,58007,3,6
ND,58008,3,6
ND,58009,3,6
ND,58011,3,6
ND,58012,3,6
ND,58013,3,6
ND,58015,3,6
ND,58016,3,6
ND,58017,3,6
ND,58018,3,6
ND,58021,3,6
ND,58027,3,6
ND,58029,3,6
ND,58030,3,6
ND,58031,3,6
ND,58032,3,6
ND,58033,3,6
ND,58035,3,6
ND,58036,3,6
ND,58038,3,6
ND,58040,3,6
ND,58041,3,6
ND,58042,3,6
ND,58043,3,6
ND,58045,3,6
ND,58046,3,6
ND,58047,3,6
ND,58048,3,6
ND,58049,3,6
ND,58051,3,6
ND,58052,3,6
ND,58053,3,6
ND,58054,3,6
ND,58056,3,6
ND,58057,3,6
ND,58058,3,6
ND,58059,3,6
ND,58060,3,6
ND,58061,3,6
ND,58062,3,6
ND,58063,3,6
ND,58064,3,6
ND,58065,3,6
ND,58067,3,6
ND,58068,3,6
ND,58069,3,6
ND,58071,3,6
ND,58072,3,6
ND,58074,3,6
ND,58075,3,6
ND,58076,3,6
ND,58077,3,6
ND,58078,3,6
ND,58079,3,6
ND,58081,3,6
ND,58102,3,6
ND,58103,3,6
ND,58104,3,6
ND,58105,3,6
ND,58106,3,6
ND,58107,3,6
ND,58108,3,6
ND,58109,3,6
ND,58121,3,6
ND,58122,3,6
ND,58124,3,6
ND,58125,3,6
ND,58126,3,6
ND,58201,3,6
ND,58202,3,6
ND,58203,3,6
ND,58204,3,6
ND,58205,3,6
ND,58206,3,6
ND,58207,3,6
ND,58208,3,6
ND,58210,3,6
ND,58212,3,6
ND,58214,3,6
ND,58216,3,6
ND,58218,3,6
ND,58219,3,6
ND,58220,3,6
ND,58222,3,6
ND,58223,3,6
ND,58224,3,6
ND,58225,3,6
ND,58227,3,6
ND,58228,3,6
ND,58229,3,6
ND,58230,3,6
ND,58231,3,6
ND,58233,3,6
ND,58235,3,6
ND,58236,3,6
ND,58237,3,6
ND,58238,3,6
ND,58239,3,6
ND,58240,3,6
ND,58241,3,6
ND,58243,3,6
ND,58244,3,6
ND,58249,3,6
ND,58250,3,6
ND,58251,3,6
ND,58254,3,6
ND,58255,3,6
ND,58256,3,6
ND,58257,3,6
ND,58258,3,6
ND,58259,3,6
ND,58260,3,6
ND,58261,3,6
ND,58262,3,6
ND,58265,3,6
ND,58266,3,6
ND,58267,3,6
ND,58269,3,6
ND,58270,3,6
ND,58271,3,6
ND,58272,3,6
ND,58273,3,6
ND,58274,3,6
ND,58275,3,6
ND,58276,3,6
ND,58277,3,6
ND,58278,3,6
ND,58281,3,6
ND,58282,3,6
ND,58301,3,6
ND,58310,3,6
ND,58311,3,6
ND,58313,4,6
ND,58316,4,6
ND,58317,3,6
ND,58318,4,6
ND,58321,3,6
ND,58323,3,6
ND,58324,3,6
ND,58325,3,6
ND,58327,3,6
ND,58329,4,6
ND,58330,3,6
ND,58331,3,6
ND,58332,3,6
ND,58335,3,6
ND,58338,3,6
ND,58339,3,6
ND,58341,4,6
ND,58343,3,6
ND,58344,3,6
ND,58345,3,6
ND,58346,3,6
ND,58348,3,6
ND,58351,3,6
ND,58352,3,6
ND,58353,3,6
ND,58355,3,6
ND,58356,3,6
ND,58357,3,6
ND,58361,3,6
ND,58362,3,6
ND,58363,3,6
ND,58365,3,6
ND,58366,4,6
ND,58367,4,6
ND,58368,4,6
ND,58369,4,6
ND,58370,3,6
ND,58372,3,6
ND,58374,3,6
ND,58377,3,6
ND,58379,3,6
ND,58380,3,6
ND,58381,3,6
ND,58382,3,6
ND,58384,4,6
ND,58385,3,6
ND,58386,3,6
ND,58401,3,6
ND,58402,3,6
ND,58405,3,6
ND,58413,3,6
ND,58415,3,6
ND,58416,3,6
ND,58418,3,6
ND,58420,3,6
ND,58421,3,6
ND,58422,3,6
ND,58423,3,6
ND,58424,3,6
ND,58425,3,6
ND,58426,3,6
ND,58428,3,6
ND,58429,3,6
ND,58430,3,6
ND,58431,3,6
ND,58433,3,6
ND,58436,3,6
ND,58438,4,6
ND,58439,3,6
ND,58440,3,6
ND,58441,3,6
ND,58442,3,6
ND,58443,3,6
ND,58444,3,6
ND,58445,3,6
ND,58448,3,6
ND,58451,3,6
ND,58452,3,6
ND,58454,3,6
ND,58455,3,6
ND,58456,3,6
ND,58458,3,6
ND,58460,3,6
ND,58461,3,6
ND,58463,3,6
ND,58464,3,6
ND,58466,3,6
ND,58467,3,6
ND,58472,3,6
ND,58474,3,6
ND,58475,3,6
ND,58476,3,6
ND,58477,3,6
ND,58478,3,6
ND,58479,3,6
ND,58480,3,6
ND,58481,3,6
ND,58482,3,6
ND,58483,3,6
ND,58484,3,6
ND,58486,3,6
ND,58487,3,6
ND,58488,3,6
ND,58490,3,6
ND,58492,3,6
ND,58494,3,6
ND,58495,3,6
ND,58496,3,6
ND,58497,3,6
ND,58501,3,6
ND,58502,3,6
ND,58503,3,6
ND,58504,3,6
ND,58505,3,6
ND,58506,3,6
ND,58507,3,6
ND,58520,3,6
ND,58521,3,6
ND,58523,3,6
ND,58524,3,6
ND,58528,3,6
ND,58529,3,6
ND,58530,3,6
ND,58531,3,6
ND,58532,3,6
ND,58533,3,6
ND,58535,3,6
ND,58538,3,6
ND,58540,4,6
ND,58541,3,6
ND,58542,3,6
ND,58544,3,6
ND,58545,3,6
ND,58549,3,6
ND,58552,3,6
ND,58554,3,6
ND,58558,3,6
ND,58559,3,6
ND,58560,3,6
ND,58561,3,6
ND,58562,3,6
ND,58563,3,6
ND,58564,3,6
ND,58565,3,6
ND,58566,3,6
ND,58568,3,6
ND,58569,3,6
ND,58570,3,6
ND,58571,3,6
ND,58572,3,6
ND,58573,3,6
ND,58575,3,6
ND,58576,3,6
ND,58577,3,6
ND,58579,3,6
ND,58580,3,6
ND,58581,3,6
ND,58601,4,6
ND,58602,4,6
ND,58620,4,6
ND,58621,4,6
ND,58622,4,6
ND,58623,4,6
ND,58625,4,6
ND,58626,4,6
ND,58627,4,6
ND,58630,4,6
ND,58631,3,6
ND,58632,4,6
ND,58634,4,6
ND,58636,4,6
ND,58638,4,6
ND,58639,4,6
ND,58640,4,6
ND,58641,4,6
ND,58642,4,6
ND,58643,4,6
ND,58644,4,6
ND,58645,4,6
ND,58646,4,6
ND,58647,4,6
ND,58649,4,6
ND,58650,4,6
ND,58651,4,6
ND,58652,4,6
ND,58653,4,6
ND,58654,4,6
ND,58655,4,6
ND,58656,4,6
ND,58701,4,6
ND,58702,4,6
ND,58703,4,6
ND,58704,4,6
ND,58705,4,6
ND,58707,4,6
ND,58710,4,6
ND,58711,4,6
ND,58712,4,6
ND,58713,4,6
ND,58716,4,6
ND,58718,4,6
ND,58721,4,6
ND,58722,4,6
ND,58723,4,6
ND,58725,4,6
ND,58727,4,6
ND,58730,4,6
ND,58731,4,6
ND,58733,4,6
ND,58734,4,6
ND,58735,4,6
ND,58736,4,6
ND,58737,4,6
ND,58740,4,6
ND,58741,4,6
ND,58744,4,6
ND,58746,4,6
ND,58748,4,6
ND,58750,4,6
ND,58752,4,6
ND,58755,4,6
ND,58756,4,6
ND,58757,4,6
ND,58758,4,6
ND,58759,4,6
ND,58760,4,6
ND,58761,4,6
ND,58762,4,6
ND,58763,4,6
ND,58765,4,6
ND,58768,4,6
ND,58769,4,6
ND,58770,4,6
ND,58771,4,6
ND,58772,4,6
ND,58773,4,6
ND,58775,4,6
ND,58776,4,6
ND,58778,4,6
ND,58779,4,6
ND,58781,4,6
ND,58782,4,6
ND,58783,4,6
ND,58784,4,6
ND,58785,4,6
ND,58787,4,6
ND,58788,4,6
ND,58789,4,6
ND,58790,4,6
ND,58792,4,6
ND,58793,4,6
ND,58794,4,6
ND,58795,4,6
ND,58801,4,7
ND,58802,4,7
ND,58803,4,7
ND,58830,4,7
ND,58831,4,7
ND,58833,4,7
ND,58835,4,7
ND,58838,4,7
ND,58843,4,7
ND,58844,4,7
ND,58845,4,7
ND,58847,4,7
ND,58849,4,7
ND,58852,4,7
ND,58853,4,7
ND,58854,4,7
ND,58856,4,7
MT,59001,4,7
MT,59002,4,7
MT,59003,4,7
MT,59004,4,7
MT,59006,4,7
MT,59007,4,7
MT,59008,4,7
MT,59010,4,7
MT,59011,4,7
MT,59012,4,7
MT,59013,4,7
MT,59014,4,7
MT,59015,4,7
MT,59016,4,7
MT,59018,4,7
MT,59019,4,7
MT,59020,4,7
MT,59022,4,7
MT,59024,4,7
MT,59025,4,7
MT,59026,4,7
MT,59027,4,7
MT,59028,4,7
MT,59029,4,7
MT,59030,4,7
MT,59031,4,7
MT,59032,4,7
MT,59033,4,7
MT,59034,4,7
MT,59035,4,7
MT,59036,4,7
MT,59037,4,7
MT,59038,4,7
MT,59039,4,7
MT,59041,4,7
MT,59043,4,7
MT,59044,4,7
MT,59046,4,7
MT,59047,4,7
MT,59050,4,7
MT,59052,4,7
MT,59053,4,7
MT,59054,4,7
MT,59055,4,7
MT,59057,4,7
MT,59058,5,7
MT,59059,4,7
MT,59061,4,7
MT,59062,4,7
MT,59063,4,7
MT,59064,4,7
MT,59065,4,7
MT,59066,4,7
MT,59067,4,7
MT,59068,4,7
MT,59069,4,7
MT,59070,4,7
MT,59071,4,7
MT,59072,4,7
MT,59073,4,7
MT,59074,4,7
MT,59075,4,7
MT,59076,4,7
MT,59077,5,7
MT,59078,4,7
MT,59079,4,7
MT,59081,4,7
MT,59082,4,7
MT,59083,4,7
MT,59084,4,7
MT,59085,4,7
MT,59086,4,7
MT,59087,5,7
MT,59088,4,7
MT,59089,4,7
MT,59101,4,7
MT,59102,4,7
MT,59103,4,7
MT,59104,4,7
MT,59105,4,7
MT,59106,4,7
MT,59107,4,7
MT,59108,4,7
MT,59111,4,7
MT,59112,4,7
MT,59114,4,7
MT,59115,4,7
MT,59116,4,7
MT,59117,4,7
MT,59201,4,7
MT,59211,4,7
MT,59212,4,7
MT,59213,4,7
MT,59214,4,7
MT,59215,4,7
MT,59217,4,7
MT,59218,4,7
MT,59219,4,7
MT,59221,4,7
MT,59222,4,7
MT,59223,4,7
MT,59225,4,7
MT,59226,4,7
MT,59230,4,7
MT,59231,4,7
MT,59240,4,7
MT,59241,4,7
MT,59242,4,7
MT,59243,4,7
MT,59244,4,7
